artwork,artwork - UNIT,artwork - UNIQUE_KEY,artwork - IMG_DIRECT_ACCESS,artwork - DISPLAY_DENOMINATION,artwork - DISPLAY_LIEU_CONSERV,artwork - TITRE,artwork - HAUTEUR,artwork - DISPLAY_MATIERE,artwork - DISPLAY_PERSONNE_AUTEUR,artwork - DISPLAY_ROLE_AUTEUR,artwork - LARGEUR,artwork - DISPLAY_TECHNIQUE
"
  ",centimètre,251466,folder_0001/folder_0001/folder_0004/folder_0221/elem_0012/4973_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Salière « double »,"3,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"6,8",
"
  ",centimètre,251468,folder_0001/folder_0001/folder_0004/folder_0221/elem_0016/3262_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à potage »,"4,3",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251470,folder_0001/folder_0001/folder_0004/folder_0221/elem_0020/3273_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à potage »,"4,3",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251893,folder_0001/folder_0001/folder_0005/folder_0015/elem_0004/2288-2289JeanCharles_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire de petits tabourets ronds,23,bois,Anonyme,de,,sculpture/doré
"
  ",centimètre,251952,folder_0001/folder_0001/folder_0005/folder_0015/elem_0053/157-158villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Bras de lumière,60,bronze,Anonyme,de,29,
"
  ",centimètre,251955,folder_0001/folder_0001/folder_0005/folder_0015/elem_0060/1589-1590marine_3_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire de candélabres à trois branches,62,bronze,Anonyme,de,25,
"
  ",centimètre,251962,folder_0001/folder_0001/folder_0004/folder_0242/elem_0039/1851villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Lanterne hexagonale,80,porcelaine/bronze/verre,Anonyme,de,50,
"
  ",centimètre,250964,folder_0001/folder_0001/folder_0004/folder_0240/elem_0037/3574_5235_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,"4,4",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251969,folder_0001/folder_0001/folder_0005/folder_0015/elem_0084/3522villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Feux à figure de femme et homme,25,bronze,Anonyme,de,30,
"
  ",centimètre,251970,folder_0001/folder_0001/folder_0004/folder_0242/elem_0046/104_mtnsalle2_villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Vase en albâtre,50,albâtre/métal,Anonyme,de,12,
"
  ",centimètre,251580,folder_0001/folder_0001/folder_0004/folder_0221/elem_0226/4964_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Seau « à bouteille »,17,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"18,3",
"
  ",centimètre,251582,folder_0001/folder_0001/folder_0004/folder_0240/elem_0019/4962_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Seau « à demi-bouteille »,4,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",mètre,229157,folder_0001/folder_0001/folder_0004/folder_0137/elem_0149/FR75_0060_MUS_229157_0035_low.jpg,arme orientale,Fondation des artistes,Fourreau de sabre en cuir noir gaufré,,,,,,
"
  ",centimètre,250816,folder_0001/folder_0001/folder_0004/folder_0202/elem_0216/3434_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Gobelet ""litron""","6,8",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,251778,folder_0001/folder_0001/folder_0004/folder_0240/elem_0203/1505villa_4_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Secrétaire à abattant,145,bois/porcelaine,Stöckel - Joseph - ébéniste - 1743 - 1802 - 1743 - 1802,de,96,
"
  ",centimètre,251901,folder_0001/folder_0001/folder_0004/folder_0241/elem_0139/3925villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Ecran de style Louis XVI,110,,Anonyme,de,49,
"
  ",centimètre,251903,folder_0001/folder_0001/folder_0004/folder_0241/elem_0143/802Villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Ecran,101,bois,Anonyme,de,81,
"
  ",centimètre,251904,folder_0001/folder_0001/folder_0004/folder_0241/elem_0145/87villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Écran de cheminée,110,bois,Anonyme,de,64,peinture/sculpture/doré
"
  ",centimètre,251334,folder_0001/folder_0001/folder_0004/folder_0214/elem_0126/1252_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Plateau de fromager,"3,5",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",mètre,229337,folder_0001/folder_0001/folder_0004/folder_0137/elem_0223/FR75_0060_MUS_229337_0125_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",centimètre,251698,folder_0001/folder_0001/folder_0004/folder_0222/elem_0149/5151_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Bourdalou « rond »,"12,1",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"16,7",
"
  ",mètre,232173,folder_0001/folder_0001/folder_0004/folder_0153/elem_0103/FR75_0060_MUS_232173_0367_low.jpg,objet d'art européen,Fondation des artistes,Damier,"0,335",ivoire,,,,
"
  ",centimètre,251929,folder_0001/folder_0001/folder_0004/folder_0241/elem_0240/1588villa_3_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pendule l’amour et le temps,62,albâtre/bronze,Anonyme,de,36,
"
  ",centimètre,251931,folder_0001/folder_0001/folder_0004/folder_0241/elem_0245/2766Fernandez_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pendule à faunes,34,bronze/marbre,Anonyme,de,30,peinture
"
  ",centimètre,251934,folder_0001/folder_0001/folder_0004/folder_0242/elem_0006/375_mtnsalle4_villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pendule « Léda et le Cygne »,36,bronze/marbre,Anonyme,de,27,
"
  ",centimètre,251935,folder_0001/folder_0001/folder_0004/folder_0242/elem_0013/413_mtnsalle5_villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pendule avec jeune femme et enfant sur nuage,42,bronze/marbre/porcelaine,Harel - Louis Michel - horloger,de,30,
"
  ",mètre,254327,folder_0001/folder_0001/folder_0005/folder_0246/elem_0215/FR75_0060_MUS_254327_0384_low.jpg,objet d'art oriental,Fondation des artistes,Vase,"0,16",bronze,,,,
"
  ",mètre,229485,folder_0001/folder_0001/folder_0004/folder_0138/elem_0045/FR75_0060_MUS_229485_0201_low.jpg,objet d'art oriental,Fondation des artistes,Chandelier,"0,23",argent,,,,ciselé
"
  ",centimètre,251170,folder_0001/folder_0001/folder_0004/folder_0213/elem_0115/5378_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Théière « Calabre »,"11,6",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,9,
"
  ",centimètre,251089,folder_0001/folder_0001/folder_0004/folder_0212/elem_0246/1304_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot à sucre  « Bouret »,"9,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250824,folder_0001/folder_0001/folder_0004/folder_0202/elem_0223/3410-3409_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,6,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",mètre,254318,folder_0001/folder_0001/folder_0005/folder_0246/elem_0210/FR75_0060_MUS_254318_0379_low.jpg,objet d'art oriental,Fondation des artistes,Deux bols en porcelaine craquelée,"0,05",,,,,
"
  ",centimètre,250797,folder_0001/folder_0001/folder_0004/folder_0202/elem_0177/5000_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Plateau « Hébert »,"3,3",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,23,
"
  ",centimètre,250798,folder_0001/folder_0001/folder_0004/folder_0202/elem_0179/3417_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot à lait « à trois pieds »,"9,4",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,"7,8",
"
  ",centimètre,251443,folder_0001/folder_0001/folder_0004/folder_0215/elem_0051/5271_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace,"8,1",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251552,folder_0001/folder_0001/folder_0004/folder_0221/elem_0174/4940_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à feuilles-de-choux »,"2,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250813,folder_0001/folder_0001/folder_0004/folder_0202/elem_0207/3431_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Gobelet ""litron""","6,8",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,250815,folder_0001/folder_0001/folder_0004/folder_0202/elem_0213/3433_Villa_3_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Gobelet ""litron""","6,8",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,251602,folder_0001/folder_0001/folder_0004/folder_0222/elem_0011/5002_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Écuelle « ronde tournée »,"6,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,13,
"
  ",centimètre,250968,folder_0001/folder_0001/folder_0004/folder_0203/elem_0207/5014_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot à lait « à trois pieds »,"9,4",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"7,7",
"
  ",centimètre,250975,folder_0001/folder_0001/folder_0004/folder_0203/elem_0219/1932_1933_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,"4,6",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251889,folder_0001/folder_0001/folder_0005/folder_0014/elem_0249/2045-2046villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Deux banquettes,38,bois/tissu,Anonyme,de,138,
"
  ",centimètre,251894,folder_0001/folder_0001/folder_0004/folder_0241/elem_0124/2290villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tabouret ovale,20,bois/hêtre,Anonyme,de,37,peinture
"
  ",centimètre,251895,folder_0001/folder_0001/folder_0005/folder_0015/elem_0006/2851-2852villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire de tabourets Directoire,40,bois,Anonyme,de,49,peinture
"
  ",centimètre,251160,folder_0001/folder_0001/folder_0004/folder_0213/elem_0096/5193_5194_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,3,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251164,folder_0001/folder_0001/folder_0004/folder_0213/elem_0105/5215_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot à sucre « Bouret »,"9,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,254669,folder_0001/folder_0001/folder_0004/folder_0228/elem_0044/880-881villa_4_low.jpg,sculpture,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire d'anges porte flambeaux agenouillés,"32,6",bois,Anonyme,de,14,
"
  ",centimètre,250818,folder_0001/folder_0001/folder_0004/folder_0202/elem_0219/3420_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,3,porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,250822,folder_0001/folder_0001/folder_0004/folder_0202/elem_0223/3410-3409_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Gobelet ""litron""",6,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251386,folder_0001/folder_0001/folder_0004/folder_0214/elem_0202/4898_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Tasse à glace du service « fond bleu de Roi, peint en groupe de fleurs et fruits, et riche dorure » livré le 27 septembre 1787 au comte d’Aranda, ambassadeur du Roi d’Espagne","6,4",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251388,folder_0001/folder_0001/folder_0004/folder_0214/elem_0208/5170_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Salière « double » à « Guirlandes de barbeaux » livrée le 3 mai 1788 pour le service du « Gobelet du Roi » à Versailles,"3,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"6,9",
"
  ",centimètre,251390,folder_0001/folder_0001/folder_0004/folder_0214/elem_0210/5010_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Sucrier de « Monsieur le Premier »,"10,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"15,5",
"
  ",centimètre,251486,folder_0001/folder_0001/folder_0004/folder_0221/elem_0050/3265_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à potage »,4,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251500,folder_0001/folder_0001/folder_0004/folder_0221/elem_0076/3276_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à potage »,4,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251502,folder_0001/folder_0001/folder_0004/folder_0221/elem_0078/4974_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Moutardier « baril »,"7,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251604,folder_0001/folder_0001/folder_0004/folder_0222/elem_0013/5001_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Plateau « rond »,"3,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250994,folder_0001/folder_0001/folder_0004/folder_0203/elem_0246/5052_Villa_3_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Plateau « triangle »,"2,7",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251042,folder_0001/folder_0001/folder_0004/folder_0212/elem_0200/4769_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « Bouillard »,6,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251902,folder_0001/folder_0001/folder_0004/folder_0241/elem_0141/1825villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Écran,111,bois,Anonyme,de,74,doré
"
  ",centimètre,251998,folder_0001/folder_0001/folder_0004/folder_0240/elem_0062/3300_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Quatre tasses à glace,"6,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250855,folder_0001/folder_0001/folder_0004/folder_0203/elem_0014/1271_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « Hébert »,"5,6",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251171,folder_0001/folder_0001/folder_0004/folder_0213/elem_0117/4850_4851_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,"1,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251181,folder_0001/folder_0001/folder_0004/folder_0213/elem_0129/5197_5198_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,"5,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,229467,folder_0001/folder_0001/folder_0004/folder_0138/elem_0032/FR75_0060_MUS_229467_0188_low.jpg,objet d'art européen,Fondation des artistes,Bas relief représentant un buste de femme,37,faïence,,,27,polychrome
"
  ",centimètre,250997,folder_0001/folder_0001/folder_0004/folder_0204/elem_0029/3466-5046_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « Bouillard »,6,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251783,folder_0001/folder_0001/folder_0004/folder_0240/elem_0208/285villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Secrétaire en Cabinet,104,bois/marbre/bronze,Riesener - Jean-Henri - ébéniste/menuisier - 4 juillet 1734 - 6 janvier 1806 - 4 juillet 1734 - 6 janvier 1806,attribué à,72,
"
  ",centimètre,251793,folder_0001/folder_0001/folder_0004/folder_0240/elem_0221/3548villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Table à écrire, table de milieu",73,bois/bronze/peau,Anonyme,de,69,
"
  ",centimètre,251794,folder_0001/folder_0001/folder_0004/folder_0240/elem_0226/3553Veran_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Table à écrire,71,bois/bronze,Anonyme,de,61,
"
  ",centimètre,251905,folder_0001/folder_0001/folder_0004/folder_0241/elem_0146/154villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Ecran de cheminée à médaillon monogrammé MA,102,bois/tissu,Anonyme,de,102,sculpture/doré
"
  ",centimètre,251909,folder_0001/folder_0001/folder_0004/folder_0241/elem_0156/1582villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Ecran de cheminée,111,bois/tissu,Jacob - Georges - menuisier/ébéniste - 1739 - 1814 - 1739 - 1814,de,71,doré
"
  ",centimètre,251911,folder_0001/folder_0001/folder_0004/folder_0241/elem_0161/2047villa_2_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Écran,102,bois,Anonyme,de,64,
"
  ",centimètre,251919,folder_0001/folder_0001/folder_0005/folder_0015/elem_0014/2753Leben_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire de baromètres,92,bois,Anonyme,de,34,doré/sculpture
"
  ",centimètre,251938,folder_0001/folder_0001/folder_0004/folder_0242/elem_0028/4920villa_2_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pendule Lyre en porcelaine de Sèvres,62,bronze/marbre/porcelaine/émaillé,Anonyme,de,33,
"
  ",centimètre,250966,folder_0001/folder_0001/folder_0004/folder_0203/elem_0202/3445_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « Bouillard »,"5,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
