artwork - UNIQUE_KEY,artwork - IMG_DIRECT_ACCESS,artwork - DISPLAY_DENOMINATION,artwork - URL,artwork - DISPLAY_LIEU_CONSERV,artwork - TITRE,artwork - DISPLAY_DATE_EXE_TXT,artwork - HAUTEUR,artwork - DISPLAY_MATIERE,artwork - DISPLAY_PERSONNE_AUTEUR,artwork - DISPLAY_ROLE_AUTEUR,artwork - LARGEUR,artwork - DISPLAY_TECHNIQUE
250937,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0203/elem_0157/4754_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250937,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot à lait « à trois pieds »,1761,"9,4",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
250938,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0203/elem_0160/4755_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250938,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Chocolatière,1761,"2,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
250913,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0203/elem_0107/4899_4900_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250913,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,1760,"1,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251020,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0212/elem_0170/5189_5190_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251020,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,1768,"5,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251024,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0212/elem_0177/5121_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251024,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,1768,"2,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
250943,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0204/elem_0031/4736-4737_Villa_low.jpg,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250943,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,1763,"4,4",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251437,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0215/elem_0041/5277_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251437,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace,1765,"8,1",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
254578,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0188/4926_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003254578,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Quatre compotiers « carrés », décorés par Jean-Baptiste Tandart l'aîné",1766,"4,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251356,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0214/elem_0162/5114_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251356,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe « à pied »,1769,"3,6",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251359,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0214/elem_0167/5141_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251359,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace provenant d’un service à « roses et feuillages »,1775,"6,1",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251464,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0008/4971_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251464,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Salière « double »,1771,"3,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"6,8",
251467,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0014/3255_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251467,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à potage »,1765,4,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251657,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0222/elem_0079/4753_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251657,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot « à pommade »,1765,9,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251694,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0222/elem_0142/4869_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251694,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot « à pommade »,1784,"6,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251095,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0239/elem_0248/4783_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251095,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot à sucre « Calabre »,1770,"7,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251440,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0215/elem_0045/5270_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251440,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace,1771,"8,1",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251445,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0220/elem_0248/5254_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251445,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace,1765,"6,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251206,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0213/elem_0148/4852_4853_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251206,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,1786,"2,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251209,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0213/elem_0151/2678_5207_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251209,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,1786,"2,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251527,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0128/3226_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251527,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Une assiette « à feuilles-de-choux » datée de 1770 et décorées par François Binet et Jean-Baptiste Tandart l'aîné,1770,"3,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251734,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0240/elem_0133/2204villa_low.JPG,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003251734,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Bacchante faisant danser un satyre enfant,1775,24,terre cuite,Clodion - sculpteur - 20 décembre 1738 - 28 mars 1814 - 20 décembre 1738 - 28 mars 1814 - Michel - Claude,d'après,20,
251870,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0014/elem_0224/147-148villa_8_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251870,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Deux chaises,18e siècle,89,bois/hêtre/soie,Anonyme,de,44,doré
251953,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0015/elem_0055/1847-1848villa_1_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251953,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Bras de lumière à deux branches,18e siècle,65,bronze,Anonyme,de,22,
251202,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0213/elem_0146/5183_5184_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251202,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,1785,"2,3",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
254620,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0004/4601villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254620,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Ange jouant des percussions,1ère moitié du 15e siècle,109,calcaire,Anonyme,de,53,
254622,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0006/4603villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254622,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Ange tenant un flambeau et ange jouant du rébec,1ère moitié du 15e siècle,110,calcaire,Anonyme,de,60,
254668,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0041/895-896villa_3_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254668,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire d'anges porte flambeaux agenouillés,4e quart du 15e siècle,"42,5",bois,Anonyme,de,24,
251941,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0015/elem_0017/90-91villa_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251941,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Paire de candélabres reposant sur pieds de griffe, à têtes d’aigles et serpent",18e siècle,81,bronze,Anonyme,de,35,
251950,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0015/elem_0050/172-173villa_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251950,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Urne formant bougeoir,18e siècle,26,marbre/bronze,Anonyme,de,12,
251954,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0015/elem_0057/267-268villa_mtngrandsalon__2_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251954,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire de torchères,18e siècle,64,bronze/marbre,Anonyme,de,14,
254585,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0216/4960_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003254585,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Deux « Plateaux » de « sucriers »,1767,"3,6",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"19,2",
250992,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0203/elem_0242/5346_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250992,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Plateau « Duplessis »,1765,"4,4",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"26,5",
250998,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0204/elem_0002/5047_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250998,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,1767,"3,4",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251553,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0176/4944_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251553,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à feuilles-de-choux »,1765,"2,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251554,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0178/4957_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251554,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « ovale » décoré par Charles Buteux,1766,"4,3",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"19,8",
251563,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0194/4924_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251563,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « carré »,1766,"4,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
250882,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0203/elem_0063/3446_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250882,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,1757 - 1760,"3,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251343,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0239/elem_0211/5130_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251343,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Coquetier,1764,"4,3",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
250861,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0203/elem_0025/5374_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250861,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot à lait  « à trois pieds »,1758 - 1759,"9,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"4,5",
250179,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0167/elem_0225/OA_7591_low.jpg,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250179,Département des arts de l'Islam du musée du Louvre (Paris),Taro en faïence hispano-mauresque,,35,faïence,,,,
250183,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0153/elem_0102/FR75_0060_MUS_250183_0361_low.jpg,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250183,Fondation des artistes,Deux cornets formés de deux douilles d'obus de 75 martelé,1914 - 1918,35,bronze,,,,
251779,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0240/elem_0204/1523villa_3_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251779,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Bureau à cylindre avec gradin,18e siècle,123,bois/marbre/bronze/amarante,Saunier - Claude-Charles - ébéniste/menuisier - 1735 - 1807 - 1735 - 1807,de,83,
251780,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0240/elem_0205/4726veran_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251780,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Bonheur du jour,18e siècle,118,bois/marbre/bronze,Saunier - Claude-Charles - ébéniste/menuisier - 1735 - 1807 - 1735 - 1807,de,81,
250978,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0203/elem_0222/1272_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250978,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe de gobelet « litron »,1765,"2,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251914,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0015/elem_0013/3536villa_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251914,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paravent à six feuilles,,211,bois/toile,Anonyme,de,67,peinture
250866,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0203/elem_0031/5021_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250866,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Plateau « à tiroir »,1758 - 1759,"2,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"12,3",
251683,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0222/elem_0124/5132_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251683,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Jatte  « ovale de pot à l’eau »,1779,"7,7",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"21,3",
250873,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0203/elem_0042/3458_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250873,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet  « Bouillard »,1759 - 1760,7,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251392,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0214/elem_0214/4910_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251392,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Coquetier du « Service Pois et Zone bleu » livré le 6 septembre 1788 au comte de Fernand-Nunez, ambassadeur du Roi d’Espagne",1788,"4,3",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251508,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0090/3215_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251508,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à feuilles-de-choux »,1766,"2,7",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
