"id_objet","classement_objet","nom_objet","description","texte_creation","texte_decouverte","texte_ventes","texte_conservation","description_en","texte_creation_en","texte_decouverte_en","texte_ventes_en","texte_conservation_en","auteur_objet","type_objet","categorie_picto","type_vase","matiere_filtre","dim_cm","echelle_cm","lieu_creation_nom","lieu_creation_pays","lieu_creation_lat","lieu_creation_long","lieu_creation_type","date_creation_string","date_creation_debut","date_creation_fin","lieu_decouverte_nom","lieu_decouverte_lat","lieu_decouverte_long","lieu_decouverte_type","lieu_decouverte_pays","lieu_decouverte_certitude","date_decouverte_string","date_decouverte_debut","date_decouverte_fin","conservation_nom","conservation_date_entree","conservation_ville","conservation_id","conservation_pays","lieu_conservation_lat","lieu_conservation_long","conservation_type","URL_objet_AGORHA","image_exists"
"257665","2","Hydrie à figures noires : Quadrige à gauche monté par un guerrier.",,,,,,,,,,,,"vase","vase","Hydrie","terre cuite",,,,,,,,,,,"Vulci","42.4192224","11.6286618333","ville","Italie","pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257665","0"
"257684","2","Hydrie à figures rouges : ""sujet mystique""",,,,,,,,,,,,"vase","vase","Hydrie","terre cuite",,,,,,,,,,,"Basilicate","40.478497","16.127751","région","Italie","pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257684","0"
"257666","2","Kélébé à figures noires : Départ d'un guerrier qui va monter sur un quadrige.",,,,,,,,,,,,"vase","vase","Kélébé","terre cuite",,,,,,,,,,,"Vulci","42.4192224","11.6286618333","ville","Italie","pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257666","0"
"141327","2","Kyathos étrusque à décor gravé",,,,,,,,,,,,"vase","vase","Kyathos","terre cuite","17,4 cm (hauteur)","17,4","Vulci","Italie","42.419009","11.6298975","ville","2e quart du 6e siècle avant J.C.","-575","-550","Chiusi","43.01418","11.94791","ville","Italie","pas certain",,,,"Musée Antoine Vivenel","1843","Compiègne",,"France","49.417635","2.821754","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003141327","1"
"142511","2","Kyathos étrusque en bucchero",,,,,,,,,,,,"vase","vase","Kyathos","terre cuite","18 cm (hauteur)","18","Etrurie","Italie","42.4210287479","11.7527441248","région",,,,,,,,,"pas certain",,,,"Musée Antoine Vivenel","1843","Compiègne",,"France","49.417635","2.821754","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003142511","1"
"142504","2","Lécythe aryballisque lucanien à figures rouges",,,,,,,,,,,,"vase","vase","Lécythe","terre cuite","41 cm (hauteur)","41","Lucanie","Italie","39.885","17.276944","région",,,,"Basilicate","40.478497","16.127751","région","Italie","pas certain",,,,"Musée Antoine Vivenel","1843","Compiègne",,"France","49.417635","2.821754","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003142504","1"
"141102","2","Lécythe attique à fond blanc",,,,,,,,,,,,"vase","vase","Lécythe","terre cuite","21,4 cm (hauteur)","21,4","Attique","Grèce","38.0519988333","23.8189911","région","2e quart du 5e siècle avant J.C.","-475","-450","Athènes","37.97945","23.71622","ville","Grèce","pas certain",,,,"Musée Antoine Vivenel","1843","Compiègne",,"France","49.417635","2.821754","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003141102","1"
"257012","2","Lécythe de quatre couleurs",,,,,,,,,,,,"vase","vase","Lécythe","verre","8 cm (hauteur)","8",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257012","0"
"257144","2","Lécythe en agate",,,,,,,,,,,,"vase","vase","Lécythe","pierre","2 cm (hauteur)","2",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257144","0"
"255201","2","Lécythe en albâtre",,,,,,,,,,,,"vase","vase","Lécythe","pierre","7 cm (hauteur)","7",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255201","0"
"141346","2","Lécythe en albâtre rubanné",,,,,,,,,,,,"vase","vase","Lécythe","pierre","24 cm (hauteur)","24",,,,,,,,,"Palestrina","41.83274","12.88178","ville","Italie","certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003141346","0"
"141347","2","Lécythe en calcédoine",,,,,,,,,,,,"vase","vase","Lécythe","pierre","3 cm (hauteur)","3",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003141347","0"
"255202","2","Lécythe en onyx",,,,,,,,,,,,"vase","vase","Lécythe","pierre","6 cm (hauteur)","6",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255202","0"
"142049","2","Lécythe en verre à chevrons et filets violets",,,,,,,,,,,,"vase","vase","Lécythe","verre","8 cm cm (hauteur)","8",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003142049","0"
"142050","2","Lécythe en verre à filets et ornements blancs",,,,,,,,,,,,"vase","vase","Lécythe","verre","12 cm (hauteur)","12",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003142050","0"
"255338","2","Lécythe en verre bleu avec décor blanc",,,,,,,,,,,,"vase","vase","Lécythe","verre","13 cm (hauteur)","13",,,,,,,,,,,,,,"pas certain",,,,"BnF - département des Monnaies, médailles et antiques",,"Paris",,"France","48.86738","2.338384","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003255338","0"
"255339","2","Lécythe en verre bleu, avec filets blancs autour du col",,,,,,,,,,,,"vase","vase","Lécythe","verre","10 cm (hauteur)","10",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255339","0"
"255203","2","Lécythe fragmentaire en albâtre",,,,,,,,,,,,"vase","vase","Lécythe","pierre","15 cm (hauteur)","15",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255203","0"
"257006","2","Lécythe tricolore",,,,,,,,,,,,"vase","vase","Lécythe","verre","11 cm (hauteur)","11",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257006","0"
"255205","2","Lékanis noire avec couvercle",,,,,,,,,,,,"vase","vase","Lékanis","terre cuite",,,,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255205","0"
"142030","2","Loutrophore apulienne à figures rouges",,,,,,,,,,,,"vase","vase","Loutrophore","terre cuite","84 cm (hauteur)","84","Apulie","Italie","41.25","15.75","région",,,,"Ruvo Di Puglia","41.11758","16.48421","ville","Italie","pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003142030","0"
"255237","2","Oenochoé : femme nue entre deux satyres barbus",,,,,,,,,,,,"vase","vase","Oenochoé","terre cuite","42 cm (hauteur)","42",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255237","0"
"255164","2","Oenochoé : sept sphinx",,,,,,,,,,,,"vase","vase","Oenochoé","terre cuite","30 cm (hauteur)","30",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255164","0"
"255204","2","Oenochoé : tête de femme à gauche",,,,,,,,,,,,"vase","vase","Oenochoé","terre cuite","23 cm (hauteur)","23",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255204","0"
"257059","2","Oenochoé : tête de femme en relief",,,,,,,,,,,,"vase","vase","Oenochoé","terre cuite","17 cm (hauteur)","17",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257059","0"
"255163","2","Oenochoé : tête de Silène chauve",,,,,,,,,,,,"vase","vase","Oenochoé","terre cuite","25 cm (hauteur)","25",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255163","0"
"255184","2","Oenochoé : tête de Vénus",,,,,,,,,,,,"vase","vase","Oenochoé","terre cuite","18 cm (hauteur)","18",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255184","0"
"257018","2","Oenochoé à figures noires : Artémis Hymnia jouant de la cithare",,,,,,,,,,,,"vase","vase","Oenochoé","terre cuite","27 cm (hauteur)","27",,,,,,,,,"Vulci","42.4192224","11.6286618333","ville","Italie","pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257018","0"
"257122","2","Oenochoé à l'anse ornée d'une figure de femme",,,,,,,,,,,,"vase","vase","Oenochoé","terre cuite","18 cm (hauteur)","18",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257122","0"
"255344","2","Oenochoé avec décors jaunes et blancs",,,,,,,,,,,,"vase","vase","Oenochoé","verre","10 cm (hauteur)","10",,,,,,,,,"Bomarzo","42.491173","12.251477","ville","Italie","certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255344","0"
"257013","2","Oenochoé avec un petit pied",,,,,,,,,,,,"vase","vase","Oenochoé","verre","14 cm (hauteur)","14",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257013","0"
"255171","2","Oenochoé en bronze",,,,,,,,,,,,"vase","vase","Oenochoé","métal","24,5 cm (hauteur)","24,5","Etrurie","Italie","42.4210287479","11.7527441248","région","1er quart du 5e siècle avant J.C.","-500","-475","Herculanum","40.80569","14.34799","ville","Italie","certain",,,,"Musée Antoine Vivenel",,"Compiègne",,"France","49.417635","2.821754","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003255171","1"
"141601","2","Oenochoé en verre bleu",,,,,,,,,,,,"vase","vase","Oenochoé","verre","15 cm (hauteur)","15",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003141601","0"
"255342","2","Oenochoé en verre bleu, avec décor de chevrons jaunes et bleu clair",,,,,,,,,,,,"vase","vase","Oenochoé","verre","10 cm (hauteur)","10",,,,,,,,,"Vulci","42.4192224","11.6286618333","ville","Italie","pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255342","0"
"255343","2","Oenochoé en verre bleu, ornée de chevrons jaunes et bleu clair",,,,,,,,,,,,"vase","vase","Oenochoé","verre","10 cm (hauteur)","10",,,,,,,,,"Palestrina","41.83274","12.88178","ville","Italie","certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255343","0"
"147280","2","Oenochoé étrusque",,,,,,,,,,,,"vase","vase","Oenochoé","terre cuite","20 cm (hauteur)","20","Volterra","Italie","43.401604","10.8600625","ville","3e siècle avant J.C.","-200","-300",,,,,,"pas certain",,,,"Musée Antoine Vivenel","1843","Compiègne",,"France","49.417635","2.821754","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003147280","1"
"142510","2","Oenochoé étrusque en bucchero",,,,,,,,,,,,"vase","vase","Oenochoé","terre cuite","32 cm (hauteur)","32","Etrurie","Italie","42.4210287479","11.7527441248","région",,,,,,,,,"pas certain",,,,"Musée Antoine Vivenel","1843","Compiègne",,"France","49.417635","2.821754","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003142510","1"
"147282","2","Olpè étrusque",,,,,,,,,,,,"vase","vase","Olpè","terre cuite","17 cm (hauteur)","17","Volterra","Italie","43.401604","10.8600625","ville","3e siècle avant J.C.","-200","-300",,,,,,"pas certain",,,,"Musée Antoine Vivenel","1843","Compiègne",,"France","49.417635","2.821754","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003147282","1"
"141270","2","Olpè moderne étrusco-corinthienne",,,,,,,,,,,,"vase","vase","Olpè","terre cuite","26 cm (hauteur)","26","Italie","Italie","42.83333","12.83333","région","19e siècle",,,,,,,,"pas certain",,,,"Musée Antoine Vivenel","1843","Compiègne",,"France","49.417635","2.821754","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003141270","1"
"257057","2","Passoire ronde à manche cannelé",,,,,,,,,,,,"vase","vase","Passoire","terre cuite",,,,,,,,,,,"Tarquinia","42.2545322","11.7581734667 ","ville","Italie","certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257057","0"
"255350","2","Pélikè : combat de Deinomachos contre l'amazone Eumaché",,,,,,,,,,,,"vase","vase","Péliké","terre cuite","40 cm (hauteur)","40",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255350","0"
"255206","2","Pélikè à figures noires : Thésée et le Minotaure",,,,,,,,,,,,"vase","vase","Péliké","terre cuite","36 cm (hauteur)","36",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255206","0"
"257683","2","Pélikè à figures rouges : Aphrodite tenant une colombe ; jeune homme nu, tenant une couronne et une phiale.",,,,,,,,,,,,"vase","vase","Péliké","terre cuite",,,,,,,,,,,"Basilicate","40.478497","16.127751","région","Italie","pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257683","0"
"141103","2","Pélikè à figures rouges : départ du guerrier",,,,,,,,,,,,"vase","vase","Péliké","terre cuite","33 cm (hauteur)","33","Attique","Grèce","38.0519988333","23.8189911","région",,,,"Bomarzo","42.491173","12.251477","ville","Italie","pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003141103","0"
"257686","2","Pélikè à figures rouges : scène de toilette et femme près d'un autel.",,,,,,,,,,,,"vase","vase","Péliké","terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257686","0"
"141341","2","Petit vase en terre pâle - 1",,,,,,,,,,,,"vase","vase","Vase","terre cuite","8 cm cm (hauteur)","8",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003141341","0"
"141342","2","Petit vase en terre pâle - 2",,,,,,,,,,,,"vase","vase","Vase","terre cuite","inférieure à 8 cm cm (hauteur)","8",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003141342","0"
"255336","2","Petit vase en verre bleu avec décors jaunes, blancs et verts",,,,,,,,,,,,"vase","vase","Vase","verre","9 cm (hauteur)","9",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255336","0"
"255337","2","Petit vase en verre bleu avec ornements jaunes, verts et blancs",,,,,,,,,,,,"vase","vase","Vase","verre","5 cm (hauteur)","5",,,,,,,,,"Egypte","27","30","pays","Egypte","certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255337","0"
"255340","2","Petit vase en verre bleu foncé, avec décors jaunes et bleu clair",,,,,,,,,,,,"vase","vase","Vase","verre","6 cm (hauteur)","6",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255340","0"
"255346","2","Petit vase en verre enveloppé dans une feuille d'argent estampée avec double couvercle en argent",,,,,,,,,,,,"vase","vase","Vase","verre","7 cm (hauteur)","7",,,,,,,,,"Rome","41.89193","12.51133","ville","Italie","certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255346","0"
"257003","2","Petit vase rond à deux anses",,,,,,,,,,,,"vase","vase","Vase","verre","7 cm (hauteur)","7",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257003","0"
"257070","2","Petit vase sans anse, avec décor en relief",,,,,,,,,,,,"vase","vase","Vase","terre cuite",,,,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257070","0"
"257004","2","Petite ampoule en verre",,,,,,,,,,,,"vase","vase","Ampoule","verre","6 cm (hauteur)","6",,,,,,,,,"Palestrina","41.83274","12.88178","ville","Italie","certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257004","0"
"255371","2","Phiale",,,,,,,,,,,,"vase","vase","Phiale","métal",,,,,,,,,,,,,,,,"pas certain",,,,"Musée Antoine Vivenel","1843","Compiègne",,"France","49.417635","2.821754","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003255371","0"
"257066","2","Phiale : grappes de raisin et feuilles de vigne",,,,,,,,,,,,"vase","vase","Phiale","terre cuite",,,,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257066","0"
"255372","2","Phiale à ombilic et ornée de godrons",,,,,,,,,,,,"vase","vase","Phiale","métal",,,,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255372","0"
"142506","2","Plat apulien à figures rouges",,,,,,,,,,,,"vase","vase","Plat","terre cuite","32 cm (largeur)","32","Apulie","Italie","41.25","15.75","région","3e quart du 4e siècle avant J.C.","-350","-375","Basilicate","40.478497","16.127751","région","Italie","pas certain",,,,"Musée Antoine Vivenel","1843","Compiègne",,"France","49.417635","2.821754","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003142506","1"
"141323","2","Poculum à vernis noir",,,,,,,,,,,,"vase","vase","Poculum","terre cuite","14 cm (largeur)","14","Rome","Italie","41.89193","12.51133","ville","1er quart du 3e siècle avant J.C.","-200","-225",,,,,,"pas certain",,,,"British Museum","1847","Londres",,"Royaume-Uni","51.519533","-0.127000","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003141323","1"
"142044","2","Pyxis à figures rouges avec taureau à tête humaine",,,,,,,,,,,,"vase","vase","Pyxis","terre cuite","7,5 cm (hauteur)","7,5",,,,,,,,,"Bomarzo","42.491173","12.251477","ville","Italie","certain",,,,"Château-Musée",,"Boulogne-sur-Mer",,"France","50.725722","1.617264","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003142044","1"
"257068","2","Rhyton à figures rouges : tête de mulet",,,,,,,,,,,,"vase","vase","Rhyton","terre cuite","22 cm (hauteur)","22",,,,,,,,,"Basilicate","40.478497","16.127751","région","Italie","pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257068","0"
"142500","2","Rhyton à tête de chien",,,,,,,,,,,,"vase","vase","Rhyton","terre cuite","15 cm (hauteur)","15","Italie Méridionale","Italie","39.5232397778","16.71231","région",,,,"Basilicate","40.478497","16.127751","région","Italie","pas certain",,,,"Musée Antoine Vivenel","1843","Compiègne",,"France","49.417635","2.821754","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003142500","1"
"142501","2","Rhyton à tête de panthère",,,,,,,,,,,,"vase","vase","Rhyton","terre cuite","21 cm (hauteur)","21","Italie Méridionale","Italie","39.5232397778","16.71231","région",,,,"Basilicate","40.478497","16.127751","région","Italie","pas certain",,,,"Musée Antoine Vivenel","1843","Compiègne",,"France","49.417635","2.821754","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003142501","1"
"257016","2","Rhyton en forme de tête de bélier : couronne de myrte",,,,,,,,,,,,"vase","vase","Rhyton","terre cuite","14 cm (hauteur)","14",,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257016","0"
"257014","2","Rhyton en forme de tête de bélier : deux satyres",,,,,,,,,,,,"vase","vase","Rhyton","terre cuite","23 cm (hauteur)","23",,,,,,,,,"Basilicate","40.478497","16.127751","région","Italie","pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257014","0"
"257017","2","Rhyton en forme de tête de bélier, sans décor",,,,,,,,,,,,"vase","vase","Rhyton","terre cuite","13 cm (hauteur)","13",,,,,,,,,"Basilicate","40.478497","16.127751","région","Italie","pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257017","0"
"255159","2","Skyphos : tête de femme de profil",,,,,,,,,,,,"vase","vase","Skyphos","terre cuite","11 cm (hauteur)","11",,,,,,,,,,,,,,"pas certain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003255159","0"
